"Date of Download: 2023-12-18_15:03:45"
"Search Parameters: Data Level:all  Trait List:  Trial List:11539,11846  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992919","VF21-0197","","plot","6809735","202304DMPYT_dona_rep1_VF21-0197_3","1","1","3","1","3","test","","1","5","1","1","1","100","47.5","30.4","","60","10","3","300","8","1","9","10","26","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992920","VF21-0200","","plot","6809701","202304DMPYT_dona_rep1_VF21-0200_4","1","1","4","1","4","test","","1","0","1","1","1","300","12.5","8","","46","10","1","300","6","3","2","8","24.1","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992921","VF21-0202","","plot","6809673","202304DMPYT_dona_rep1_VF21-0202_1","1","1","1","1","1","test","","1","4","1","1","1","100","20.625","13.2","","28","10","3","300","8","2","6","10","23.1","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992923","VH21-0016","","plot","6809798","202304DMPYT_dona_rep1_VH21-0016_14","1","1","14","2","9","test","","1","0","1","1","1","350","43.125","27.6","","70","10","2","350","8","1","0","10","27","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992924","VH21-0019","","plot","6809739","202304DMPYT_dona_rep1_VH21-0019_40","1","1","40","4","5","test","","1","2","1","1","1","180","21.71875","13.9","","60","10","1","240","8","2","0","10","25","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992928","VH21-0041","","plot","6809707","202304DMPYT_dona_rep1_VH21-0041_18","1","1","18","2","5","test","","1","3","1","1","1","130","35","22.4","","56","10","2","300","8","1","0","10","24.4","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992935","VH21-0061","","plot","6809761","202304DMPYT_dona_rep1_VH21-0061_33","1","1","33","3","11","test","","1","0","1","1","1","370","50.9375","32.6","","74","10","1","370","8","1","1","10","29.4","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992939","VH21-0072","","plot","6809686","202304DMPYT_dona_rep1_VH21-0072_17","1","1","17","2","6","test","","1","3","1","1","1","130","38.75","24.8","","61","10","3","350","8","1","1","10","25.7","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992950","VH21-0095","","plot","6809669","202304DMPYT_dona_rep1_VH21-0095_47","1","1","47","5","3","test","","1","1","1","1","1","210","33.125","21.2","","65","10","1","300","8","1","1","10","24.2","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992951","VH21-0097","","plot","6809662","202304DMPYT_dona_rep1_VH21-0097_51","1","1","51","5","7","test","","1","4","","1","1","155","45.625","29.2","","90","10","3","350","8","1","0","10","31","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992962","VH21-0127","","plot","6809684","202304DMPYT_dona_rep1_VH21-0127_55","1","1","55","5","11","test","","1","2","","1","1","300","25.3125","16.2","","55","10","2","375","8","2","2","10","25.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992966","VH21-0172","","plot","6809773","202304DMPYT_dona_rep1_VH21-0172_5","1","1","5","1","5","test","","1","0","1","1","1","240","35.3125","22.6","","72","10","1","240","8","1","1","10","20.3","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992971","VH21-0201","","plot","6809665","202304DMPYT_dona_rep1_VH21-0201_7","1","1","7","1","7","test","","1","3","1","1","1","250","30","19.2","","61","10","2","350","8","3","0","10","24","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992972","VH21-0203","","plot","6809802","202304DMPYT_dona_rep1_VH21-0203_43","1","1","43","4","2","test","","1","0","1","1","1","255","58.75","37.6","","132","10","1","255","8","1","1","10","24.2","1","2","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992978","VH21-0371","","plot","6809688","202304DMPYT_dona_rep1_VH21-0371_25","1","1","25","3","3","test","","1","0","1","1","1","270","18.4375","11.8","","59","10","1","270","8","3","2","10","28.4","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992980","VH21-0402","","plot","6809699","202304DMPYT_dona_rep1_VH21-0402_30","1","1","30","3","8","test","","1","0","1","1","1","300","48.4375","31","","84","10","1","300","8","1","1","10","27","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992982","VH21-0421","","plot","6809762","202304DMPYT_dona_rep1_VH21-0421_11","1","1","11","1","11","test","","1","0","1","2","2","450","21.25","13.6","","46","10","1","450","7","3","1","10","29.6","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992986","VH21-0427","","plot","6809741","202304DMPYT_dona_rep1_VH21-0427_12","1","1","12","2","11","test","","1","0","1","1","1","400","17.8125","11.4","","41","10","1","400","8","1","2","10","30.5","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992994","VH21-0439","","plot","6809822","202304DMPYT_dona_rep1_VH21-0439_13","1","1","13","2","10","test","","1","0","1","1","1","450","24.375","15.6","","35","10","1","450","3","1","0","10","21.2","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992999","VH21-0447","","plot","6809820","202304DMPYT_dona_rep1_VH21-0447_50","1","1","50","5","6","test","","1","1","1","1","1","225","17.1875","11","","44","10","1","260","8","1","3","10","29","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993008","VH21-0477","","plot","6809709","202304DMPYT_dona_rep1_VH21-0477_37","1","1","37","4","8","test","","1","2","1","1","1","180","19.6875","12.6","","42","10","3","365","8","2","2","10","29.8","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993013","VH21-0500","","plot","6809807","202304DMPYT_dona_rep1_VH21-0500_49","1","1","49","5","5","test","","1","1","1","1","1","260","35.9375","23","","68","10","1","310","8","1","0","10","27.2","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993023","VH21-0529","","plot","6809781","202304DMPYT_dona_rep1_VH21-0529_2","1","1","2","1","2","test","","1","0","1","1","1","325","30","19.2","","57","10","1","325","8","1","7","10","26.1","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993029","VH21-0600","","plot","6809814","202304DMPYT_dona_rep1_VH21-0600_32","1","1","32","3","10","test","","1","2","1","1","1","275","3.4375","2.2","","6","10","3","350","2","4","2","10","23.2","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993032","VH21-0628","","plot","6809775","202304DMPYT_dona_rep1_VH21-0628_9","1","1","9","1","9","test","","1","0","1","1","1","300","19.0625","12.2","","40","10","1","300","6","2","0","10","21.2","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993034","VH21-0681","","plot","6809768","202304DMPYT_dona_rep1_VH21-0681_45","1","1","45","5","1","test","","1","0","1","1","1","350","7.8125","5","","12","10","1","350","2","2","1","10","23.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993038","VH21-0708","","plot","6809796","202304DMPYT_dona_rep1_VH21-0708_19","1","1","19","2","4","test","","1","0","1","1","1","350","62.5","40","","90","10","1","350","8","1","0","10","26.1","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993039","VH21-0729","","plot","6809808","202304DMPYT_dona_rep1_VH21-0729_28","1","1","28","3","6","test","","1","0","1","1","1","350","19.21875","12.3","","43","10","1","350","7","2","2","10","26.8","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993040","VH21-0737","","plot","6809724","202304DMPYT_dona_rep1_VH21-0737_48","1","1","48","5","4","test","","1","2","1","1","1","245","19.6875","12.6","","40","10","1","370","8","1","0","10","28.8","1","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993045","VH21-0779","","plot","6809765","202304DMPYT_dona_rep1_VH21-0779_39","1","1","39","4","6","test","","1","3","1","1","1","205","39.84375","25.5","","72","10","2","250","8","1","5","10","30","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993055","VH21-1041","","plot","6809818","202304DMPYT_dona_rep1_VH21-1041_35","1","1","35","4","10","test","","1","3","1","1","1","250","19.53125","12.5","","41","10","2","345","7","3","0","9","21.6","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993057","VH21-1081","","plot","6809681","202304DMPYT_dona_rep1_VH21-1081_52","1","1","52","5","8","test","","1","0","","1","1","285","19.0625","12.2","","41","10","1","285","4","1","0","10","25.1","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993059","VH21-1087","","plot","6809791","202304DMPYT_dona_rep1_VH21-1087_31","1","1","31","3","9","test","","1","3","1","1","1","200","22.5","14.4","","42","10","2","360","6","2","0","8","29","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993060","VH21-1088","","plot","6809785","202304DMPYT_dona_rep1_VH21-1088_34","1","1","34","4","11","test","","1","0","1","1","1","255","21.875","14","","32","10","1","370","5","1","2","10","20.8","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993062","VH21-1093","","plot","6809755","202304DMPYT_dona_rep1_VH21-1093_8","1","1","8","1","8","test","","1","0","1","1","1","400","8.125","5.2","","24","10","1","400","8","4","8","10","26.4","3","5","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993069","VH21-1140","","plot","6809718","202304DMPYT_dona_rep1_VH21-1140_23","1","1","23","3","1","test","","1","0","1","1","1","180","28.125","18","","57","10","1","260","6","2","2","10","28.5","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993071","VH21-1145","","plot","6809733","202304DMPYT_dona_rep1_VH21-1145_54","1","1","54","5","10","test","","1","0","","1","1","240","24.6875","15.8","","48","10","1","240","8","2","1","10","27.8","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2732020","CR24-16","","plot","6809713","202304DMPYT_dona_rep2_CR24-16_78","2","2","78","8","11","check","","1","0","","1","1","305","17.5","11.2","","45","10","1","305","6","2","0","10","23.8","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","6809821","202304DMPYT_dona_rep2_IBA980581_90","2","2","90","9","2","check","","1","1","","1","1","120","36.25","23.2","","79","10","1","260","7","1","0","10","24","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","3661328","KM505","","plot","6809784","202304DMPYT_dona_rep2_KM505_56","2","2","56","6","11","test","","2","0","","2","2","365","44.375","28.4","","68","10","1","365","8","1","1","10","32.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2451401","KU50","","plot","6809805","202304DMPYT_dona_rep2_KU50_101","2","2","101","10","10","test","","1","0","","2","2","305","37.5","24","","50","10","1","305","7","1","1","10","28.4","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","39671","TMEB419","GBAZEKOUTE,OBAMA,TME 419","plot","6809776","202304DMPYT_dona_rep2_TMEB419_71","2","2","71","7","5","check","","1","0","","1","1","305","54.375","34.8","","75","10","1","305","8","1","3","10","31","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992880","VF21-0005","","plot","6809695","202304DMPYT_dona_rep2_VF21-0005_66","2","2","66","6","1","test","","1","0","","1","1","285","48.4375","31","","65","10","3","285","7","1","1","10","28.5","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992883","VF21-0015","","plot","6809685","202304DMPYT_dona_rep2_VF21-0015_92","2","2","92","9","4","test","","1","1","","1","1","235","13.125","8.4","","27","10","1","290","7","2","4","10","24.4","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992884","VF21-0017","","plot","6809689","202304DMPYT_dona_rep2_VF21-0017_81","2","2","81","8","8","test","","1","2","","1","1","175","32.8125","21","","67","10","1","310","8","1","0","10","31","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992890","VF21-0055","","plot","6809806","202304DMPYT_dona_rep2_VF21-0055_69","2","2","69","7","3","test","","1","4","","1","1","225","71.875","46","","94","10","2","295","8","1","0","10","29.3","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992894","VF21-0080","","plot","6809679","202304DMPYT_dona_rep2_VF21-0080_102","2","2","102","10","9","test","","","","","1","1","","","","","","10","","","","","","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992895","VF21-0084","","plot","6809801","202304DMPYT_dona_rep2_VF21-0084_63","2","2","63","6","4","test","","1","3","","1","1","175","35.625","22.8","","59","10","2","295","8","1","1","10","33","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992902","VF21-0109","","plot","6809772","202304DMPYT_dona_rep2_VF21-0109_87","2","2","87","8","2","test","","1","0","","1","1","400","27.1875","17.4","","52","10","1","400","8","1","4","10","29.2","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992905","VF21-0142","","plot","6809730","202304DMPYT_dona_rep2_VF21-0142_94","2","2","94","9","6","test","","1","2","","1","1","265","21.5625","13.8","","43","10","1","305","7","3","2","10","25","3","5","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992907","VF21-0146","","plot","6809702","202304DMPYT_dona_rep2_VF21-0146_77","2","2","77","7","11","test","","1","0","","1","1","285","28.125","18","","47","10","1","385","7","1","0","10","26","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992908","VF21-0148","","plot","6809815","202304DMPYT_dona_rep2_VF21-0148_73","2","2","73","7","7","test","","1","0","","1","1","295","24.6875","15.8","","42","10","1","295","6","1","2","9","23.7","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992909","VF21-0149","","plot","6809794","202304DMPYT_dona_rep2_VF21-0149_74","2","2","74","7","8","test","","1","0","","1","1","270","32.5","20.8","","52","10","1","270","8","1","4","10","25.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992911","VF21-0172","","plot","6809712","202304DMPYT_dona_rep2_VF21-0172_108","2","2","108","10","3","test","","1","2","","1","1","175","22.1875","14.2","","44","10","4","345","8","2","1","10","31","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992914","VF21-0184","","plot","6809664","202304DMPYT_dona_rep2_VF21-0184_91","2","2","91","9","3","test","","1","0","","1","1","315","13.75","8.8","","29","10","1","315","3","1","2","10","24","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992919","VF21-0197","","plot","6809749","202304DMPYT_dona_rep2_VF21-0197_61","2","2","61","6","6","test","","1","2","","1","1","160","27.5","17.6","","57","10","2","255","8","1","1","10","27.3","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992920","VF21-0200","","plot","6809723","202304DMPYT_dona_rep2_VF21-0200_68","2","2","68","7","2","test","","1","0","","1","1","275","17.1875","11","","42","10","1","275","6","2","2","10","26.4","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992921","VF21-0202","","plot","6809799","202304DMPYT_dona_rep2_VF21-0202_79","2","2","79","8","10","test","","1","3","","1","1","135","11.25","7.2","","18","10","1","290","5","2","1","10","25.4","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992923","VH21-0016","","plot","6809729","202304DMPYT_dona_rep2_VH21-0016_107","2","2","107","10","4","test","","1","0","","1","1","380","26.5625","17","","52","10","3","380","8","2","2","10","31","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992924","VH21-0019","","plot","6809732","202304DMPYT_dona_rep2_VH21-0019_103","2","2","103","10","8","test","","1","2","","1","1","295","17.1875","11","","55","10","1","335","3","2","2","10","24","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992928","VH21-0041","","plot","6809754","202304DMPYT_dona_rep2_VH21-0041_72","2","2","72","7","6","test","","1","3","","1","1","130","24.0625","15.4","","40","10","3","245","6","1","1","10","29.3","1","1","1"," (Operator: lizbethpino, Time: )"
